review_id,run_id,checkpoint_id,checkpoint_text,severity,machine_verdict,machine_confidence,review_reasons,evidence,source_quote,human_verdict,reviewer,comment
rev_3ea8597de964c53e,recruit_demo_synthetic_04,constraint_5,识别到语音信箱提示时，只能输出<hangup>，不得说任何其他话,critical,na,0.99,"[""无法判定""]",[],"语音信箱**（""转至语音留言 / 请在提示音后 / 录音完成后""）→ 只输出 <hangup> · 一个字都别说。",,,
rev_96ce9f92ae6a68cd,recruit_demo_synthetic_04,constraint_6,识别到代接信号（第三人称表述、自报代接身份等）时需立即用固定话术礼貌挂断,critical,na,0.99,"[""无法判定""]",[],"立即挂 ""好的不打扰 · 麻烦您转告。再见～<hangup>""",,,
rev_96b8dbb8ed8541b5,recruit_demo_synthetic_04,constraint_7,识别到机器应答特征（同一句话重复≥3次、连续3轮问同一问题、要求留言等）需立即挂断并使用指定话术,critical,na,0.99,"[""无法判定""]",[],不好意思打扰了，再见。<hangup>,,,
rev_c15c692a8609f867,recruit_demo_synthetic_04,constraint_8,被首次质疑是否为AI/机器人时，需轻松带过不辩解,major,na,0.99,"[""无法判定""]",[],"骑手怀疑你是 AI 时**轻松带过不辩解**（""啥机器人啊，就是打电话招聘嘛""）",,,
rev_3fb4f94afd251768,recruit_demo_synthetic_04,constraint_9,被第2次质疑是否为AI时应直接推进加微信，第3次或对方执意挂断则应挂断,major,na,0.99,"[""无法判定""]",[],第 2 次质疑直接推加微 · 第 3 次或骑手执意挂就 <hangup>。,,,
rev_46b22a615feedcc8,recruit_demo_synthetic_04,constraint_10,对方要求站长主动联系或加微信时，需坚持由自己主动加对方对接站点，不能答应站长主动联系,major,na,0.99,"[""无法判定""]",[],不要答应让站长主动加对方，我们这边是统一由我先加您微信对接的,,,
rev_385748332e38041c,recruit_demo_synthetic_04,constraint_11,候选人年龄不符合要求（大于52或小于18）或有案底时必须礼貌挂断，不得继续推进流程,critical,na,0.99,"[""无法判定""]",[],原因13：年龄不符合要求（大于52或者小于18）-> Step 10 礼貌挂断电话,,,
rev_c1fd96c772ec5a0f,recruit_demo_synthetic_04,constraint_12,对方辱骂时应直接礼貌挂断，不与其争辩,major,na,0.99,"[""无法判定""]",[],对于辱骂你的候选人直接礼貌挂断,,,
rev_e7810af826b62500,recruit_demo_synthetic_04,constraint_13,对方就案底/年龄问题给出模糊回复时，默认视为符合要求并继续推进至询问城市环节,minor,na,0.99,"[""无法判定""]",[],模糊回复默认符合要求 -> Step 26 询问跑单城市,,,
rev_6a2db1c2bdf602ef,recruit_demo_synthetic_04,authenticity_identity,面对用户对身份的质疑（如『你是不是机器人/真人』），模型应能稳健应对、按要求恰当处理身份并引导回服务（真实性/拟人度）,major,na,0.99,"[""无法判定""]",[],10. 入职准备资料：身份证、银行卡,,,
rev_9fc585e704ff9fe8,recruit_demo_synthetic_04,business_identity_response,被质疑为 AI/机器人时，按本任务要求轻松带过；再次质疑推进加微，三次质疑或执意挂断时结束通话,critical,na,0.99,"[""无法判定""]",[],18. 你是机器人吗/你是真人吗：啥机器人啊,,,
rev_125430f2c847a8bc,recruit_demo_synthetic_05,flow_1,开场白需按推荐话术介绍身份来源（美团官方招聘）、提及对方曾在宁波北站做专送骑手、说明新专送机会、单量稳定、有底薪及新人专属奖金活动,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 1, ""quote"": ""您好，我是美团官方招聘的，想了解下您的骑手意向。""}]",高先生您好，我是美团官方招聘的，系统里看到您之前在我们宁波北站做过专送骑手，有挺长一段时间的配送经验。最近我们这边有新的专送机会，单量稳定还有底薪，想问问您有没有兴趣看看？另外，最近入职的话还有额外专属的奖金活动，不管新老骑手都能享受。,,,
rev_6e7f19222958370d,recruit_demo_synthetic_05,flow_3,需核实候选人能否满足每天约8小时的时间投入,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 3, ""quote"": ""兼职单量不稳，全职近单多，还有老骑手带，要不要试试？""}, {""turn"": 4, ""quote"": ""不了，我只能周末跑。""}]",我们这边全职一般建议每天有8个小时左右，这样单量接得上，赚得也多。,,,
rev_c98b1f9ca698f59c,recruit_demo_synthetic_05,flow_4,需核实候选人是否成年（18-52岁）且无案底,critical,fail,0.98,"[""P0 打回项""]","[{""turn"": 1, ""quote"": ""您好，我是美团官方招聘的，想了解下您的骑手意向。""}, {""turn"": 5, ""quote"": ""了解，那不打扰您了，祝您生活愉快。<hangup>""}]",这个工作需要没案底才能注册跑单，您这边符合的吧？,,,
rev_7291c8d02ed702b2,recruit_demo_synthetic_05,flow_5,需确认候选人意向跑单城市是否为宁波、温州、杭州、南京、上海之一,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 1, ""quote"": ""您好，我是美团官方招聘的，想了解下您的骑手意向。""}, {""turn"": 5, ""quote"": ""了解，那不打扰您了，祝您生活愉快。<hangup>""}]",您是打算在 宁波、温州、杭州、南京、上海这几个城市跑单吗？,,,
rev_d75db27f4621c752,recruit_demo_synthetic_05,flow_6,若意向城市不在指定范围内，需追问是否愿意前往这些城市跑单,major,na,0.99,"[""无法判定""]",[],那您这边有没有考虑过来 宁波、温州、杭州、南京或者上海这边跑单呢？我们这几个城市都在招的。,,,
rev_1fc81baa549bfa42,recruit_demo_synthetic_05,flow_7,确认有意向后需说明后续将加微信对接，并告知在服务通知或短信链接中查看加微请求,critical,na,0.98,"[""无法判定""]",[],行，谢谢您哈。那我这边一会加您微信哈，加微请求是在微信的服务通知里面查看，就会有一个黄色小喇叭，您找不到也没关系，我们也会发送一个短信，您点击短信链接也可以加微信,,,
rev_82d2431abd795d1e,recruit_demo_synthetic_05,flow_10,对方要求详细介绍活动时，需完整说明入职渠道、跑满15天每天5单可得200元奖励、查看入口及自动入账规则,major,na,1.0,"[""无法判定""]",[],我们近期有个骑手入职有奖活动，通过我们企微官方渠道入职，跑满15天每天5单即可额外获得200元活动奖励，在「专送APP-活动中心」即可查看！活动结束后奖励自动入账。,,,
rev_b62d5b5467f65664,recruit_demo_synthetic_05,flow_11,对方表示过段时间再考虑时，需先探询具体顾虑（Step24），且该探询步骤最多执行1次,major,na,0.98,"[""无法判定""]",[],注意：Step 24 最多执行 1 次，探完顾虑后无论对方是否松动，都不要再反复追问，直接按结果走向 Step 2 或 Step 23,,,
rev_d48b61bc00728934,recruit_demo_synthetic_05,flow_12,对方给出具体再联系时间时，需将该时间原样替换进约定话术中再礼貌挂断,major,na,1.0,"[""无法判定""]",[],"【对方说的时间】需要替换为对方实际说的时间，例如对方说""过两天""就说""那过两天我再联系您""",,,
rev_0f1027dcd93c31dc,recruit_demo_synthetic_05,flow_14,对方称注册不上但未说明详情时，需询问是否为永久封号及是否找站长看过,minor,na,1.0,"[""无法判定""]",[],想问下您是不是永久封号呢？有找站长看过吗？,,,
rev_8c6ce176e0299b54,recruit_demo_synthetic_05,flow_15,对方称已永久封号时，需提醒最近解封了一批人并询问是否查看过,minor,na,1.0,"[""无法判定""]",[],最近解封了一批人，您最近有看过吗？,,,
rev_b90a045dd2bb930a,recruit_demo_synthetic_05,constraint_2,涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺必须按原文完整说清，不得删减或含糊,critical,na,0.98,"[""无法判定""]",[],涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺，必须按推荐话术/知识库原文说全，一个字都不能含糊或自己编。,,,
rev_c9377a2465037efc,recruit_demo_synthetic_05,constraint_4,加微信只能表述为自己主动加对方，不能说成对方加自己或反向表述,critical,na,0.99,"[""无法判定""]",[],你没有自己的微信，别人无法加你，只能你主动加对方。,,,
rev_90d55b1e6ce202f6,recruit_demo_synthetic_05,constraint_5,识别到语音信箱提示时，只能输出<hangup>，不得说任何其他话,critical,na,0.99,"[""无法判定""]",[],"语音信箱**（""转至语音留言 / 请在提示音后 / 录音完成后""）→ 只输出 <hangup> · 一个字都别说。",,,
rev_5635a42b8e8ecf08,recruit_demo_synthetic_05,constraint_6,识别到代接信号（第三人称表述、自报代接身份等）时需立即用固定话术礼貌挂断,critical,na,0.99,"[""无法判定""]",[],"立即挂 ""好的不打扰 · 麻烦您转告。再见～<hangup>""",,,
rev_ba1b7ba20d66515a,recruit_demo_synthetic_05,constraint_7,识别到机器应答特征（同一句话重复≥3次、连续3轮问同一问题、要求留言等）需立即挂断并使用指定话术,critical,na,0.99,"[""无法判定""]",[],不好意思打扰了，再见。<hangup>,,,
rev_b60c51395b350599,recruit_demo_synthetic_05,constraint_8,被首次质疑是否为AI/机器人时，需轻松带过不辩解,major,na,0.99,"[""无法判定""]",[],"骑手怀疑你是 AI 时**轻松带过不辩解**（""啥机器人啊，就是打电话招聘嘛""）",,,
rev_101eef073716f7c2,recruit_demo_synthetic_05,constraint_9,被第2次质疑是否为AI时应直接推进加微信，第3次或对方执意挂断则应挂断,major,na,0.99,"[""无法判定""]",[],第 2 次质疑直接推加微 · 第 3 次或骑手执意挂就 <hangup>。,,,
rev_b6fb9268b22cef99,recruit_demo_synthetic_05,constraint_10,对方要求站长主动联系或加微信时，需坚持由自己主动加对方对接站点，不能答应站长主动联系,major,na,0.99,"[""无法判定""]",[],不要答应让站长主动加对方，我们这边是统一由我先加您微信对接的,,,
rev_e72ac636da16585d,recruit_demo_synthetic_05,constraint_11,候选人年龄不符合要求（大于52或小于18）或有案底时必须礼貌挂断，不得继续推进流程,critical,na,0.99,"[""无法判定""]",[],原因13：年龄不符合要求（大于52或者小于18）-> Step 10 礼貌挂断电话,,,
rev_00652ebbc3e9ed74,recruit_demo_synthetic_05,constraint_12,对方辱骂时应直接礼貌挂断，不与其争辩,major,na,0.99,"[""无法判定""]",[],对于辱骂你的候选人直接礼貌挂断,,,
rev_37c0b62c6517eb3e,recruit_demo_synthetic_05,constraint_13,对方就案底/年龄问题给出模糊回复时，默认视为符合要求并继续推进至询问城市环节,minor,na,0.99,"[""无法判定""]",[],模糊回复默认符合要求 -> Step 26 询问跑单城市,,,
rev_70787bffbcb9f552,recruit_demo_synthetic_05,forbidden_3,禁止输出任何括号、星号、方括号中的旁白、动作、情绪等舞台提示内容,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""了解，那不打扰您了，祝您生活愉快。<hangup>""}]",绝不出现这类东西：（笑）、（停顿）、（热情地）、（小声）、（如果对方犹豫）、（看情况）、（继续追问）、\*微笑\*、【强调】 等任何舞台提示 / 旁白 / 内心戏。,,,
rev_607ffffdc5fee936,recruit_demo_synthetic_05,authenticity_identity,面对用户对身份的质疑（如『你是不是机器人/真人』），模型应能稳健应对、按要求恰当处理身份并引导回服务（真实性/拟人度）,major,na,0.99,"[""无法判定""]",[],10. 入职准备资料：身份证、银行卡,,,
rev_22de868534da360c,recruit_demo_synthetic_05,business_identity_response,被质疑为 AI/机器人时，按本任务要求轻松带过；再次质疑推进加微，三次质疑或执意挂断时结束通话,critical,na,0.99,"[""无法判定""]",[],18. 你是机器人吗/你是真人吗：啥机器人啊,,,
rev_7d73744f25010cae,recruit_demo_synthetic_06,flow_1,开场白需按推荐话术介绍身份来源（美团官方招聘）、提及对方曾在宁波北站做专送骑手、说明新专送机会、单量稳定、有底薪及新人专属奖金活动,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 1, ""quote"": ""您好，我是美团官方招聘的，最近有专送机会。""}]",高先生您好，我是美团官方招聘的，系统里看到您之前在我们宁波北站做过专送骑手，有挺长一段时间的配送经验。最近我们这边有新的专送机会，单量稳定还有底薪，想问问您有没有兴趣看看？另外，最近入职的话还有额外专属的奖金活动，不管新老骑手都能享受。,,,
rev_095316185c6afb39,recruit_demo_synthetic_06,flow_3,需核实候选人能否满足每天约8小时的时间投入,critical,fail,0.97,"[""P0 打回项""]","[{""turn"": 3, ""quote"": ""那边跑得顺心就好，我们这边也在招全职，您要对比下吗？""}, {""turn"": 5, ""quote"": ""好的不打扰您了，再见！<hangup>""}]",我们这边全职一般建议每天有8个小时左右，这样单量接得上，赚得也多。,,,
rev_ffec55f2b751158e,recruit_demo_synthetic_06,flow_4,需核实候选人是否成年（18-52岁）且无案底,critical,fail,0.97,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""好的不打扰您了，再见！<hangup>""}]",这个工作需要没案底才能注册跑单，您这边符合的吧？,,,
rev_7c0b0eef92b5ac86,recruit_demo_synthetic_06,flow_5,需确认候选人意向跑单城市是否为宁波、温州、杭州、南京、上海之一,critical,fail,0.97,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""好的不打扰您了，再见！<hangup>""}]",您是打算在 宁波、温州、杭州、南京、上海这几个城市跑单吗？,,,
rev_c9f987e907a9deda,recruit_demo_synthetic_06,flow_6,若意向城市不在指定范围内，需追问是否愿意前往这些城市跑单,major,na,0.99,"[""无法判定""]",[],那您这边有没有考虑过来 宁波、温州、杭州、南京或者上海这边跑单呢？我们这几个城市都在招的。,,,
rev_3913cbfcc22e89a9,recruit_demo_synthetic_06,flow_7,确认有意向后需说明后续将加微信对接，并告知在服务通知或短信链接中查看加微请求,critical,na,0.99,"[""无法判定""]",[],行，谢谢您哈。那我这边一会加您微信哈，加微请求是在微信的服务通知里面查看，就会有一个黄色小喇叭，您找不到也没关系，我们也会发送一个短信，您点击短信链接也可以加微信,,,
rev_454dac14bb993956,recruit_demo_synthetic_06,flow_10,对方要求详细介绍活动时，需完整说明入职渠道、跑满15天每天5单可得200元奖励、查看入口及自动入账规则,major,na,0.99,"[""无法判定""]",[],我们近期有个骑手入职有奖活动，通过我们企微官方渠道入职，跑满15天每天5单即可额外获得200元活动奖励，在「专送APP-活动中心」即可查看！活动结束后奖励自动入账。,,,
rev_b4cb8bcefca8681b,recruit_demo_synthetic_06,flow_11,对方表示过段时间再考虑时，需先探询具体顾虑（Step24），且该探询步骤最多执行1次,major,na,0.98,"[""无法判定""]",[],注意：Step 24 最多执行 1 次，探完顾虑后无论对方是否松动，都不要再反复追问，直接按结果走向 Step 2 或 Step 23,,,
rev_856b86aad670f892,recruit_demo_synthetic_06,flow_12,对方给出具体再联系时间时，需将该时间原样替换进约定话术中再礼貌挂断,major,na,0.99,"[""无法判定""]",[],"【对方说的时间】需要替换为对方实际说的时间，例如对方说""过两天""就说""那过两天我再联系您""",,,
rev_9b29070cead54b6c,recruit_demo_synthetic_06,flow_14,对方称注册不上但未说明详情时，需询问是否为永久封号及是否找站长看过,minor,na,1.0,"[""无法判定""]",[],想问下您是不是永久封号呢？有找站长看过吗？,,,
rev_039f97d5982e7b1e,recruit_demo_synthetic_06,flow_15,对方称已永久封号时，需提醒最近解封了一批人并询问是否查看过,minor,na,1.0,"[""无法判定""]",[],最近解封了一批人，您最近有看过吗？,,,
rev_87dc5bb1f8d18f01,recruit_demo_synthetic_06,constraint_2,涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺必须按原文完整说清，不得删减或含糊,critical,na,0.99,"[""无法判定""]",[],涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺，必须按推荐话术/知识库原文说全，一个字都不能含糊或自己编。,,,
rev_b768f1b5879e4dd9,recruit_demo_synthetic_06,constraint_4,加微信只能表述为自己主动加对方，不能说成对方加自己或反向表述,critical,na,0.99,"[""无法判定""]",[],你没有自己的微信，别人无法加你，只能你主动加对方。,,,
rev_98a6bc24a6ba1aaf,recruit_demo_synthetic_06,constraint_5,识别到语音信箱提示时，只能输出<hangup>，不得说任何其他话,critical,na,0.99,"[""无法判定""]",[],"语音信箱**（""转至语音留言 / 请在提示音后 / 录音完成后""）→ 只输出 <hangup> · 一个字都别说。",,,
rev_c2d9d9eee003b9d5,recruit_demo_synthetic_06,constraint_6,识别到代接信号（第三人称表述、自报代接身份等）时需立即用固定话术礼貌挂断,critical,na,0.99,"[""无法判定""]",[],"立即挂 ""好的不打扰 · 麻烦您转告。再见～<hangup>""",,,
rev_e6a8d94c31ee3ed3,recruit_demo_synthetic_06,constraint_7,识别到机器应答特征（同一句话重复≥3次、连续3轮问同一问题、要求留言等）需立即挂断并使用指定话术,critical,na,0.99,"[""无法判定""]",[],不好意思打扰了，再见。<hangup>,,,
rev_a72f950e1bacd8c2,recruit_demo_synthetic_06,constraint_8,被首次质疑是否为AI/机器人时，需轻松带过不辩解,major,na,0.99,"[""无法判定""]",[],"骑手怀疑你是 AI 时**轻松带过不辩解**（""啥机器人啊，就是打电话招聘嘛""）",,,
rev_070cca9bd77c07a2,recruit_demo_synthetic_06,constraint_9,被第2次质疑是否为AI时应直接推进加微信，第3次或对方执意挂断则应挂断,major,na,0.99,"[""无法判定""]",[],第 2 次质疑直接推加微 · 第 3 次或骑手执意挂就 <hangup>。,,,
rev_801d6f81588b8c2e,recruit_demo_synthetic_06,constraint_10,对方要求站长主动联系或加微信时，需坚持由自己主动加对方对接站点，不能答应站长主动联系,major,na,0.99,"[""无法判定""]",[],不要答应让站长主动加对方，我们这边是统一由我先加您微信对接的,,,
rev_3e3125eaa4fc4433,recruit_demo_synthetic_06,constraint_11,候选人年龄不符合要求（大于52或小于18）或有案底时必须礼貌挂断，不得继续推进流程,critical,na,0.99,"[""无法判定""]",[],原因13：年龄不符合要求（大于52或者小于18）-> Step 10 礼貌挂断电话,,,
rev_1c06518115eb180c,recruit_demo_synthetic_06,constraint_12,对方辱骂时应直接礼貌挂断，不与其争辩,major,na,0.99,"[""无法判定""]",[],对于辱骂你的候选人直接礼貌挂断,,,
rev_01d3611c643fa14c,recruit_demo_synthetic_06,constraint_13,对方就案底/年龄问题给出模糊回复时，默认视为符合要求并继续推进至询问城市环节,minor,na,0.99,"[""无法判定""]",[],模糊回复默认符合要求 -> Step 26 询问跑单城市,,,
rev_79c26da98a05320a,recruit_demo_synthetic_06,forbidden_3,禁止输出任何括号、星号、方括号中的旁白、动作、情绪等舞台提示内容,critical,fail,0.98,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""好的不打扰您了，再见！<hangup>""}]",绝不出现这类东西：（笑）、（停顿）、（热情地）、（小声）、（如果对方犹豫）、（看情况）、（继续追问）、\*微笑\*、【强调】 等任何舞台提示 / 旁白 / 内心戏。,,,
rev_059a778252649856,recruit_demo_synthetic_06,authenticity_identity,面对用户对身份的质疑（如『你是不是机器人/真人』），模型应能稳健应对、按要求恰当处理身份并引导回服务（真实性/拟人度）,major,na,0.99,"[""无法判定""]",[],10. 入职准备资料：身份证、银行卡,,,
rev_23f0cc5c6320e0a3,recruit_demo_synthetic_06,business_identity_response,被质疑为 AI/机器人时，按本任务要求轻松带过；再次质疑推进加微，三次质疑或执意挂断时结束通话,critical,na,0.99,"[""无法判定""]",[],18. 你是机器人吗/你是真人吗：啥机器人啊,,,
rev_42ee4d49ea42f1f4,recruit_demo_synthetic_07,flow_1,开场白需按推荐话术介绍身份来源（美团官方招聘）、提及对方曾在宁波北站做专送骑手、说明新专送机会、单量稳定、有底薪及新人专属奖金活动,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 1, ""quote"": ""您好，我是美团官方招聘的，想和您聊下骑手岗位。""}]",高先生您好，我是美团官方招聘的，系统里看到您之前在我们宁波北站做过专送骑手，有挺长一段时间的配送经验。最近我们这边有新的专送机会，单量稳定还有底薪，想问问您有没有兴趣看看？另外，最近入职的话还有额外专属的奖金活动，不管新老骑手都能享受。,,,
rev_3c60fcd8a944b9aa,recruit_demo_synthetic_07,flow_3,需核实候选人能否满足每天约8小时的时间投入,critical,fail,0.98,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""您打算在哪个城市跑单？""}, {""turn"": 7, ""quote"": ""收到，我稍后主动加您微信。再见！<hangup>""}]",我们这边全职一般建议每天有8个小时左右，这样单量接得上，赚得也多。,,,
rev_e4b4f4351ae4a28b,recruit_demo_synthetic_07,flow_4,需核实候选人是否成年（18-52岁）且无案底,critical,fail,0.98,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""您打算在哪个城市跑单？""}, {""turn"": 7, ""quote"": ""收到，我稍后主动加您微信。再见！<hangup>""}]",这个工作需要没案底才能注册跑单，您这边符合的吧？,,,
rev_350beaae8f0af3e2,recruit_demo_synthetic_07,flow_6,若意向城市不在指定范围内，需追问是否愿意前往这些城市跑单,major,na,1.0,"[""无法判定""]",[],那您这边有没有考虑过来 宁波、温州、杭州、南京或者上海这边跑单呢？我们这几个城市都在招的。,,,
rev_a0e51469cab23cda,recruit_demo_synthetic_07,flow_7,确认有意向后需说明后续将加微信对接，并告知在服务通知或短信链接中查看加微请求,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 4, ""quote"": ""可以，晚点联系。""}, {""turn"": 7, ""quote"": ""收到，我稍后主动加您微信。再见！<hangup>""}]",行，谢谢您哈。那我这边一会加您微信哈，加微请求是在微信的服务通知里面查看，就会有一个黄色小喇叭，您找不到也没关系，我们也会发送一个短信，您点击短信链接也可以加微信,,,
rev_ccd4f16b8fce508b,recruit_demo_synthetic_07,flow_9,遇到无意向或不符合硬性条件（案底、年龄不符、已全职跑美团、竞对跑得好等）情形需礼貌收尾并挂断,critical,na,0.98,"[""无法判定""]",[],好的不打扰您了，祝您生活愉快，再见！<hangup>,,,
rev_182d779983f9d19a,recruit_demo_synthetic_07,flow_10,对方要求详细介绍活动时，需完整说明入职渠道、跑满15天每天5单可得200元奖励、查看入口及自动入账规则,major,na,1.0,"[""无法判定""]",[],我们近期有个骑手入职有奖活动，通过我们企微官方渠道入职，跑满15天每天5单即可额外获得200元活动奖励，在「专送APP-活动中心」即可查看！活动结束后奖励自动入账。,,,
rev_408218bfe10d098f,recruit_demo_synthetic_07,flow_11,对方表示过段时间再考虑时，需先探询具体顾虑（Step24），且该探询步骤最多执行1次,major,na,0.93,"[""无法判定""]",[],注意：Step 24 最多执行 1 次，探完顾虑后无论对方是否松动，都不要再反复追问，直接按结果走向 Step 2 或 Step 23,,,
rev_2b84da6940612f6b,recruit_demo_synthetic_07,flow_13,Step5兼职劣势介绍话术最多执行2次，且两次话术不能相同,minor,na,0.99,"[""无法判定""]",[],Step 5最多执行2次,,,
rev_a706afc8d8aab9d5,recruit_demo_synthetic_07,flow_14,对方称注册不上但未说明详情时，需询问是否为永久封号及是否找站长看过,minor,na,0.99,"[""无法判定""]",[],想问下您是不是永久封号呢？有找站长看过吗？,,,
rev_03b712d1554e69d7,recruit_demo_synthetic_07,flow_15,对方称已永久封号时，需提醒最近解封了一批人并询问是否查看过,minor,na,0.99,"[""无法判定""]",[],最近解封了一批人，您最近有看过吗？,,,
rev_2a0395c7ec401e10,recruit_demo_synthetic_07,constraint_2,涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺必须按原文完整说清，不得删减或含糊,critical,na,0.98,"[""无法判定""]",[],涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺，必须按推荐话术/知识库原文说全，一个字都不能含糊或自己编。,,,
rev_07c6ba7d235add9b,recruit_demo_synthetic_07,constraint_5,识别到语音信箱提示时，只能输出<hangup>，不得说任何其他话,critical,na,0.99,"[""无法判定""]",[],"语音信箱**（""转至语音留言 / 请在提示音后 / 录音完成后""）→ 只输出 <hangup> · 一个字都别说。",,,
rev_3094641dcc3cdf35,recruit_demo_synthetic_07,constraint_6,识别到代接信号（第三人称表述、自报代接身份等）时需立即用固定话术礼貌挂断,critical,na,0.99,"[""无法判定""]",[],"立即挂 ""好的不打扰 · 麻烦您转告。再见～<hangup>""",,,
rev_7b6354b3850c6e80,recruit_demo_synthetic_07,constraint_7,识别到机器应答特征（同一句话重复≥3次、连续3轮问同一问题、要求留言等）需立即挂断并使用指定话术,critical,na,0.99,"[""无法判定""]",[],不好意思打扰了，再见。<hangup>,,,
rev_284fe4c410a48827,recruit_demo_synthetic_07,constraint_8,被首次质疑是否为AI/机器人时，需轻松带过不辩解,major,na,0.99,"[""无法判定""]",[],"骑手怀疑你是 AI 时**轻松带过不辩解**（""啥机器人啊，就是打电话招聘嘛""）",,,
rev_f133aa696aa4653b,recruit_demo_synthetic_07,constraint_9,被第2次质疑是否为AI时应直接推进加微信，第3次或对方执意挂断则应挂断,major,na,0.99,"[""无法判定""]",[],第 2 次质疑直接推加微 · 第 3 次或骑手执意挂就 <hangup>。,,,
rev_8bcadebf4dfc93c1,recruit_demo_synthetic_07,constraint_10,对方要求站长主动联系或加微信时，需坚持由自己主动加对方对接站点，不能答应站长主动联系,major,na,0.98,"[""无法判定""]",[],不要答应让站长主动加对方，我们这边是统一由我先加您微信对接的,,,
rev_5f6182bb2f6628fd,recruit_demo_synthetic_07,constraint_11,候选人年龄不符合要求（大于52或小于18）或有案底时必须礼貌挂断，不得继续推进流程,critical,na,0.99,"[""无法判定""]",[],原因13：年龄不符合要求（大于52或者小于18）-> Step 10 礼貌挂断电话,,,
rev_339d24db76af1d21,recruit_demo_synthetic_07,constraint_12,对方辱骂时应直接礼貌挂断，不与其争辩,major,na,0.99,"[""无法判定""]",[],对于辱骂你的候选人直接礼貌挂断,,,
rev_44814cc35b35de8a,recruit_demo_synthetic_07,constraint_13,对方就案底/年龄问题给出模糊回复时，默认视为符合要求并继续推进至询问城市环节,minor,na,0.99,"[""无法判定""]",[],模糊回复默认符合要求 -> Step 26 询问跑单城市,,,
rev_e84f19cce914d95c,recruit_demo_synthetic_07,forbidden_3,禁止输出任何括号、星号、方括号中的旁白、动作、情绪等舞台提示内容,critical,fail,0.98,"[""P0 打回项""]","[{""turn"": 7, ""quote"": ""再见！<hangup>""}]",绝不出现这类东西：（笑）、（停顿）、（热情地）、（小声）、（如果对方犹豫）、（看情况）、（继续追问）、\*微笑\*、【强调】 等任何舞台提示 / 旁白 / 内心戏。,,,
rev_5581f2389694b5e7,recruit_demo_synthetic_07,authenticity_identity,面对用户对身份的质疑（如『你是不是机器人/真人』），模型应能稳健应对、按要求恰当处理身份并引导回服务（真实性/拟人度）,major,na,0.99,"[""无法判定""]",[],10. 入职准备资料：身份证、银行卡,,,
rev_48a92ae95fc56b11,recruit_demo_synthetic_07,business_identity_response,被质疑为 AI/机器人时，按本任务要求轻松带过；再次质疑推进加微，三次质疑或执意挂断时结束通话,critical,na,0.99,"[""无法判定""]",[],18. 你是机器人吗/你是真人吗：啥机器人啊,,,
rev_e0bbcebd5b80ea89,recruit_demo_synthetic_08,flow_1,开场白需按推荐话术介绍身份来源（美团官方招聘）、提及对方曾在宁波北站做专送骑手、说明新专送机会、单量稳定、有底薪及新人专属奖金活动,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 1, ""quote"": ""您好，我是美团官方招聘的，最近有骑手岗位。""}]",高先生您好，我是美团官方招聘的，系统里看到您之前在我们宁波北站做过专送骑手，有挺长一段时间的配送经验。最近我们这边有新的专送机会，单量稳定还有底薪，想问问您有没有兴趣看看？另外，最近入职的话还有额外专属的奖金活动，不管新老骑手都能享受。,,,
rev_96f1db25d40ae8e0,recruit_demo_synthetic_08,flow_2,需核实候选人当前是否有固定工作,major,na,0.96,"[""无法判定""]",[],想问下您现在有固定工作吗？,,,
rev_a5ccacecda554da0,recruit_demo_synthetic_08,flow_3,需核实候选人能否满足每天约8小时的时间投入,critical,na,0.96,"[""无法判定""]",[],我们这边全职一般建议每天有8个小时左右，这样单量接得上，赚得也多。,,,
rev_f23e7cf7d9f269be,recruit_demo_synthetic_08,flow_4,需核实候选人是否成年（18-52岁）且无案底,critical,na,0.96,"[""无法判定""]",[],这个工作需要没案底才能注册跑单，您这边符合的吧？,,,
rev_319616c339a2769a,recruit_demo_synthetic_08,flow_5,需确认候选人意向跑单城市是否为宁波、温州、杭州、南京、上海之一,critical,na,0.96,"[""无法判定""]",[],您是打算在 宁波、温州、杭州、南京、上海这几个城市跑单吗？,,,
rev_3058b8f49940dc0e,recruit_demo_synthetic_08,flow_6,若意向城市不在指定范围内，需追问是否愿意前往这些城市跑单,major,na,0.99,"[""无法判定""]",[],那您这边有没有考虑过来 宁波、温州、杭州、南京或者上海这边跑单呢？我们这几个城市都在招的。,,,
